ch,photo_diode,R,G,B,IR,id
ch5,0.0879941348973607,0.2525461165447217,0.3476223015968522,0.39983158185842615,1.1333333333333333,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.0879941348973607,0.2525461165447217,0.3476223015968522,0.39983158185842615,1.1666666666666667,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.0879941348973607,0.2521386070706013,0.3452631313156957,0.40259826161370305,1.1666666666666667,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.0879941348973607,0.25397976184721704,0.3459915930949596,0.4000286450578234,1.1666666666666667,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.0879941348973607,0.25352290354885804,0.34716802213685644,0.3993090743142855,1.1333333333333333,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.0879941348973607,0.2531143516665175,0.3448126619670497,0.40207298636643285,1.1666666666666667,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.0879941348973607,0.25168601383495015,0.3464383955139902,0.40187559065105966,1.1666666666666667,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.0879941348973607,0.2525461165447217,0.3476223015968522,0.39983158185842615,1.1333333333333333,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.0879941348973607,0.2531143516665175,0.3448126619670497,0.40207298636643285,1.1666666666666667,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.0879941348973607,0.25397976184721704,0.3459915930949596,0.4000286450578234,1.1666666666666667,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.0879941348973607,0.2525461165447217,0.3476223015968522,0.39983158185842615,1.1333333333333333,"['53', 'A2', '56', '66', '42', '00', '01']"
ch5,0.0879941348973607,0.2531143516665175,0.3448126619670497,0.40207298636643285,1.1666666666666667,"['53', 'A2', '56', '66', '42', '00', '01']"
